instant;dteday;season;yr;mnth;hr;holiday;weekday;workingday
9776;17.02.12;1;1;2;6;0;5;1
9777;17.02.12;1;1;2;7;0;5;1
9778;17.02.12;1;1;2;8;0;5;1
9779;17.02.12;1;1;2;9;0;5;1
9780;17.02.12;1;1;2;10;0;5;1
9781;17.02.12;1;1;2;11;0;5;1
9782;17.02.12;1;1;2;12;0;5;1
9783;17.02.12;1;1;2;13;0;5;1
9784;17.02.12;1;1;2;14;0;5;1
9785;17.02.12;1;1;2;15;0;5;1
9786;17.02.12;1;1;2;16;0;5;1
9787;17.02.12;1;1;2;17;0;5;1
9788;17.02.12;1;1;2;18;0;5;1
9789;17.02.12;1;1;2;19;0;5;1
9790;17.02.12;1;1;2;20;0;5;1
9791;17.02.12;1;1;2;21;0;5;1
9792;17.02.12;1;1;2;22;0;5;1
9793;17.02.12;1;1;2;23;0;5;1
9794;18.02.12;1;1;2;0;0;6;0
9795;18.02.12;1;1;2;1;0;6;0
9796;18.02.12;1;1;2;2;0;6;0
9797;18.02.12;1;1;2;3;0;6;0
9798;18.02.12;1;1;2;4;0;6;0
9799;18.02.12;1;1;2;5;0;6;0
9800;18.02.12;1;1;2;6;0;6;0
9801;18.02.12;1;1;2;7;0;6;0
9802;18.02.12;1;1;2;8;0;6;0
9803;18.02.12;1;1;2;9;0;6;0
9804;18.02.12;1;1;2;10;0;6;0
9805;18.02.12;1;1;2;11;0;6;0
9806;18.02.12;1;1;2;12;0;6;0
9807;18.02.12;1;1;2;13;0;6;0
9808;18.02.12;1;1;2;14;0;6;0
9809;18.02.12;1;1;2;15;0;6;0
9810;18.02.12;1;1;2;16;0;6;0
9811;18.02.12;1;1;2;17;0;6;0
9812;18.02.12;1;1;2;18;0;6;0
9813;18.02.12;1;1;2;19;0;6;0
9814;18.02.12;1;1;2;20;0;6;0
9815;18.02.12;1;1;2;21;0;6;0
9816;18.02.12;1;1;2;22;0;6;0
9817;18.02.12;1;1;2;23;0;6;0
9818;19.02.12;1;1;2;0;0;0;0
9819;19.02.12;1;1;2;1;0;0;0
9820;19.02.12;1;1;2;2;0;0;0
9821;19.02.12;1;1;2;3;0;0;0
9822;19.02.12;1;1;2;4;0;0;0
9823;19.02.12;1;1;2;5;0;0;0
9824;19.02.12;1;1;2;6;0;0;0
9825;19.02.12;1;1;2;7;0;0;0
9826;19.02.12;1;1;2;8;0;0;0
9827;19.02.12;1;1;2;9;0;0;0
9828;19.02.12;1;1;2;10;0;0;0
9829;19.02.12;1;1;2;11;0;0;0
9830;19.02.12;1;1;2;12;0;0;0
9831;19.02.12;1;1;2;13;0;0;0
9832;19.02.12;1;1;2;14;0;0;0
9833;19.02.12;1;1;2;15;0;0;0
9834;19.02.12;1;1;2;16;0;0;0
9835;19.02.12;1;1;2;17;0;0;0
9836;19.02.12;1;1;2;18;0;0;0
9837;19.02.12;1;1;2;19;0;0;0
9838;19.02.12;1;1;2;20;0;0;0
9839;19.02.12;1;1;2;21;0;0;0
9840;19.02.12;1;1;2;22;0;0;0
9841;19.02.12;1;1;2;23;0;0;0
9842;20.02.12;1;1;2;0;1;1;0
9843;20.02.12;1;1;2;1;1;1;0
9844;20.02.12;1;1;2;2;1;1;0
9845;20.02.12;1;1;2;3;1;1;0
9846;20.02.12;1;1;2;5;1;1;0
9847;20.02.12;1;1;2;6;1;1;0
9848;20.02.12;1;1;2;7;1;1;0
9849;20.02.12;1;1;2;8;1;1;0
9850;20.02.12;1;1;2;9;1;1;0
9851;20.02.12;1;1;2;10;1;1;0
9852;20.02.12;1;1;2;11;1;1;0
9853;20.02.12;1;1;2;12;1;1;0
9854;20.02.12;1;1;2;13;1;1;0
9855;20.02.12;1;1;2;14;1;1;0
9856;20.02.12;1;1;2;15;1;1;0
9857;20.02.12;1;1;2;16;1;1;0
9858;20.02.12;1;1;2;17;1;1;0
9859;20.02.12;1;1;2;18;1;1;0
9860;20.02.12;1;1;2;19;1;1;0
9861;20.02.12;1;1;2;20;1;1;0
9862;20.02.12;1;1;2;21;1;1;0
9863;20.02.12;1;1;2;22;1;1;0
9864;20.02.12;1;1;2;23;1;1;0
9865;21.02.12;1;1;2;0;0;2;1
9866;21.02.12;1;1;2;1;0;2;1
9867;21.02.12;1;1;2;2;0;2;1
9868;21.02.12;1;1;2;4;0;2;1
9869;21.02.12;1;1;2;5;0;2;1
9870;21.02.12;1;1;2;6;0;2;1
9871;21.02.12;1;1;2;7;0;2;1
9872;21.02.12;1;1;2;8;0;2;1
9873;21.02.12;1;1;2;9;0;2;1
9874;21.02.12;1;1;2;10;0;2;1
9875;21.02.12;1;1;2;11;0;2;1
9876;21.02.12;1;1;2;12;0;2;1
9877;21.02.12;1;1;2;13;0;2;1
9878;21.02.12;1;1;2;14;0;2;1
9879;21.02.12;1;1;2;15;0;2;1
9880;21.02.12;1;1;2;16;0;2;1
9881;21.02.12;1;1;2;17;0;2;1
9882;21.02.12;1;1;2;18;0;2;1
9883;21.02.12;1;1;2;19;0;2;1
9884;21.02.12;1;1;2;20;0;2;1
9885;21.02.12;1;1;2;21;0;2;1
9886;21.02.12;1;1;2;22;0;2;1
9887;21.02.12;1;1;2;23;0;2;1
9888;22.02.12;1;1;2;0;0;3;1
9889;22.02.12;1;1;2;1;0;3;1
9890;22.02.12;1;1;2;2;0;3;1
9891;22.02.12;1;1;2;3;0;3;1
9892;22.02.12;1;1;2;4;0;3;1
9893;22.02.12;1;1;2;5;0;3;1
9894;22.02.12;1;1;2;6;0;3;1
9895;22.02.12;1;1;2;7;0;3;1
9896;22.02.12;1;1;2;8;0;3;1
9897;22.02.12;1;1;2;9;0;3;1
9898;22.02.12;1;1;2;10;0;3;1
9899;22.02.12;1;1;2;11;0;3;1
9900;22.02.12;1;1;2;12;0;3;1
9901;22.02.12;1;1;2;13;0;3;1
9902;22.02.12;1;1;2;14;0;3;1
9903;22.02.12;1;1;2;15;0;3;1
9904;22.02.12;1;1;2;16;0;3;1
9905;22.02.12;1;1;2;17;0;3;1
9906;22.02.12;1;1;2;18;0;3;1
9907;22.02.12;1;1;2;19;0;3;1
9908;22.02.12;1;1;2;20;0;3;1
9909;22.02.12;1;1;2;21;0;3;1
9910;22.02.12;1;1;2;22;0;3;1
9911;22.02.12;1;1;2;23;0;3;1
9912;23.02.12;1;1;2;0;0;4;1
9913;23.02.12;1;1;2;1;0;4;1
9914;23.02.12;1;1;2;2;0;4;1
9915;23.02.12;1;1;2;3;0;4;1
9916;23.02.12;1;1;2;4;0;4;1
9917;23.02.12;1;1;2;5;0;4;1
9918;23.02.12;1;1;2;6;0;4;1
9919;23.02.12;1;1;2;7;0;4;1
9920;23.02.12;1;1;2;8;0;4;1
9921;23.02.12;1;1;2;9;0;4;1
9922;23.02.12;1;1;2;10;0;4;1
9923;23.02.12;1;1;2;11;0;4;1
9924;23.02.12;1;1;2;12;0;4;1
9925;23.02.12;1;1;2;13;0;4;1
9926;23.02.12;1;1;2;14;0;4;1
9927;23.02.12;1;1;2;15;0;4;1
9928;23.02.12;1;1;2;16;0;4;1
9929;23.02.12;1;1;2;17;0;4;1
9930;23.02.12;1;1;2;18;0;4;1
9931;23.02.12;1;1;2;19;0;4;1
9932;23.02.12;1;1;2;20;0;4;1
9933;23.02.12;1;1;2;21;0;4;1
9934;23.02.12;1;1;2;22;0;4;1
9935;23.02.12;1;1;2;23;0;4;1
9936;24.02.12;1;1;2;0;0;5;1
9937;24.02.12;1;1;2;1;0;5;1
9938;24.02.12;1;1;2;2;0;5;1
9939;24.02.12;1;1;2;3;0;5;1
9940;24.02.12;1;1;2;4;0;5;1
9941;24.02.12;1;1;2;5;0;5;1
9942;24.02.12;1;1;2;6;0;5;1
9943;24.02.12;1;1;2;7;0;5;1
9944;24.02.12;1;1;2;8;0;5;1
9945;24.02.12;1;1;2;9;0;5;1
9946;24.02.12;1;1;2;10;0;5;1
9947;24.02.12;1;1;2;11;0;5;1
9948;24.02.12;1;1;2;12;0;5;1
9949;24.02.12;1;1;2;13;0;5;1
9950;24.02.12;1;1;2;14;0;5;1
9951;24.02.12;1;1;2;15;0;5;1
9952;24.02.12;1;1;2;16;0;5;1
9953;24.02.12;1;1;2;17;0;5;1
9954;24.02.12;1;1;2;18;0;5;1
9955;24.02.12;1;1;2;19;0;5;1
9956;24.02.12;1;1;2;20;0;5;1
9957;24.02.12;1;1;2;21;0;5;1
9958;24.02.12;1;1;2;22;0;5;1
9959;24.02.12;1;1;2;23;0;5;1
9960;25.02.12;1;1;2;0;0;6;0
9961;25.02.12;1;1;2;1;0;6;0
9962;25.02.12;1;1;2;2;0;6;0
9963;25.02.12;1;1;2;3;0;6;0
9964;25.02.12;1;1;2;4;0;6;0
9965;25.02.12;1;1;2;5;0;6;0
9966;25.02.12;1;1;2;6;0;6;0
9967;25.02.12;1;1;2;7;0;6;0
9968;25.02.12;1;1;2;8;0;6;0
9969;25.02.12;1;1;2;9;0;6;0
9970;25.02.12;1;1;2;10;0;6;0
9971;25.02.12;1;1;2;11;0;6;0
9972;25.02.12;1;1;2;12;0;6;0
9973;25.02.12;1;1;2;13;0;6;0
9974;25.02.12;1;1;2;14;0;6;0
9975;25.02.12;1;1;2;15;0;6;0
9976;25.02.12;1;1;2;16;0;6;0
9977;25.02.12;1;1;2;17;0;6;0
9978;25.02.12;1;1;2;18;0;6;0
9979;25.02.12;1;1;2;19;0;6;0
9980;25.02.12;1;1;2;20;0;6;0
9981;25.02.12;1;1;2;21;0;6;0
9982;25.02.12;1;1;2;22;0;6;0
9983;25.02.12;1;1;2;23;0;6;0
9984;26.02.12;1;1;2;0;0;0;0
9985;26.02.12;1;1;2;1;0;0;0
9986;26.02.12;1;1;2;2;0;0;0
9987;26.02.12;1;1;2;3;0;0;0
9988;26.02.12;1;1;2;4;0;0;0
9989;26.02.12;1;1;2;5;0;0;0
9990;26.02.12;1;1;2;6;0;0;0
9991;26.02.12;1;1;2;7;0;0;0
9992;26.02.12;1;1;2;8;0;0;0
9993;26.02.12;1;1;2;9;0;0;0
9994;26.02.12;1;1;2;10;0;0;0
9995;26.02.12;1;1;2;11;0;0;0
9996;26.02.12;1;1;2;12;0;0;0
9997;26.02.12;1;1;2;13;0;0;0
9998;26.02.12;1;1;2;14;0;0;0
9999;26.02.12;1;1;2;15;0;0;0
10000;26.02.12;1;1;2;16;0;0;0
10001;26.02.12;1;1;2;17;0;0;0
10002;26.02.12;1;1;2;18;0;0;0
10003;26.02.12;1;1;2;19;0;0;0
10004;26.02.12;1;1;2;20;0;0;0
10005;26.02.12;1;1;2;21;0;0;0
10006;26.02.12;1;1;2;22;0;0;0
10007;26.02.12;1;1;2;23;0;0;0
10008;27.02.12;1;1;2;0;0;1;1
10009;27.02.12;1;1;2;1;0;1;1
10010;27.02.12;1;1;2;2;0;1;1
10011;27.02.12;1;1;2;3;0;1;1
10012;27.02.12;1;1;2;4;0;1;1
10013;27.02.12;1;1;2;5;0;1;1
10014;27.02.12;1;1;2;6;0;1;1
10015;27.02.12;1;1;2;7;0;1;1
10016;27.02.12;1;1;2;8;0;1;1
10017;27.02.12;1;1;2;9;0;1;1
10018;27.02.12;1;1;2;10;0;1;1
10019;27.02.12;1;1;2;11;0;1;1
10020;27.02.12;1;1;2;12;0;1;1
10021;27.02.12;1;1;2;13;0;1;1
10022;27.02.12;1;1;2;14;0;1;1
10023;27.02.12;1;1;2;15;0;1;1
10024;27.02.12;1;1;2;16;0;1;1
10025;27.02.12;1;1;2;17;0;1;1
10026;27.02.12;1;1;2;18;0;1;1
10027;27.02.12;1;1;2;19;0;1;1
10028;27.02.12;1;1;2;20;0;1;1
10029;27.02.12;1;1;2;21;0;1;1
10030;27.02.12;1;1;2;22;0;1;1
10031;27.02.12;1;1;2;23;0;1;1
10032;28.02.12;1;1;2;0;0;2;1
10033;28.02.12;1;1;2;1;0;2;1
10034;28.02.12;1;1;2;2;0;2;1
10035;28.02.12;1;1;2;3;0;2;1
10036;28.02.12;1;1;2;4;0;2;1
10037;28.02.12;1;1;2;5;0;2;1
10038;28.02.12;1;1;2;6;0;2;1
10039;28.02.12;1;1;2;7;0;2;1
10040;28.02.12;1;1;2;8;0;2;1
10041;28.02.12;1;1;2;9;0;2;1
10042;28.02.12;1;1;2;10;0;2;1
10043;28.02.12;1;1;2;11;0;2;1
10044;28.02.12;1;1;2;12;0;2;1
10045;28.02.12;1;1;2;13;0;2;1
10046;28.02.12;1;1;2;14;0;2;1
10047;28.02.12;1;1;2;15;0;2;1
10048;28.02.12;1;1;2;16;0;2;1
10049;28.02.12;1;1;2;17;0;2;1
10050;28.02.12;1;1;2;18;0;2;1
10051;28.02.12;1;1;2;19;0;2;1
10052;28.02.12;1;1;2;20;0;2;1
10053;28.02.12;1;1;2;21;0;2;1
10054;28.02.12;1;1;2;22;0;2;1
10055;28.02.12;1;1;2;23;0;2;1
10056;29.02.12;1;1;2;0;0;3;1
10057;29.02.12;1;1;2;1;0;3;1
10058;29.02.12;1;1;2;2;0;3;1
10059;29.02.12;1;1;2;3;0;3;1
10060;29.02.12;1;1;2;5;0;3;1
10061;29.02.12;1;1;2;6;0;3;1
10062;29.02.12;1;1;2;7;0;3;1
10063;29.02.12;1;1;2;8;0;3;1
10064;29.02.12;1;1;2;9;0;3;1
10065;29.02.12;1;1;2;10;0;3;1
10066;29.02.12;1;1;2;11;0;3;1
10067;29.02.12;1;1;2;12;0;3;1
10068;29.02.12;1;1;2;13;0;3;1
10069;29.02.12;1;1;2;14;0;3;1
10070;29.02.12;1;1;2;15;0;3;1
10071;29.02.12;1;1;2;16;0;3;1
10072;29.02.12;1;1;2;17;0;3;1
10073;29.02.12;1;1;2;18;0;3;1
10074;29.02.12;1;1;2;19;0;3;1
10075;29.02.12;1;1;2;20;0;3;1
10076;29.02.12;1;1;2;21;0;3;1
10077;29.02.12;1;1;2;22;0;3;1
10078;29.02.12;1;1;2;23;0;3;1
10079;01.03.12;1;1;3;0;0;4;1
10080;01.03.12;1;1;3;1;0;4;1
10081;01.03.12;1;1;3;2;0;4;1
10082;01.03.12;1;1;3;3;0;4;1
10083;01.03.12;1;1;3;4;0;4;1
10084;01.03.12;1;1;3;5;0;4;1
10085;01.03.12;1;1;3;6;0;4;1
10086;01.03.12;1;1;3;7;0;4;1
10087;01.03.12;1;1;3;8;0;4;1
10088;01.03.12;1;1;3;9;0;4;1
10089;01.03.12;1;1;3;10;0;4;1
10090;01.03.12;1;1;3;11;0;4;1
10091;01.03.12;1;1;3;12;0;4;1
10092;01.03.12;1;1;3;13;0;4;1
10093;01.03.12;1;1;3;14;0;4;1
10094;01.03.12;1;1;3;15;0;4;1
10095;01.03.12;1;1;3;16;0;4;1
10096;01.03.12;1;1;3;17;0;4;1
10097;01.03.12;1;1;3;18;0;4;1
10098;01.03.12;1;1;3;19;0;4;1
10099;01.03.12;1;1;3;20;0;4;1
10100;01.03.12;1;1;3;21;0;4;1
10101;01.03.12;1;1;3;22;0;4;1
10102;01.03.12;1;1;3;23;0;4;1
10103;02.03.12;1;1;3;0;0;5;1
10104;02.03.12;1;1;3;1;0;5;1
10105;02.03.12;1;1;3;2;0;5;1
10106;02.03.12;1;1;3;3;0;5;1
10107;02.03.12;1;1;3;4;0;5;1
10108;02.03.12;1;1;3;5;0;5;1
10109;02.03.12;1;1;3;6;0;5;1
10110;02.03.12;1;1;3;7;0;5;1
10111;02.03.12;1;1;3;8;0;5;1
10112;02.03.12;1;1;3;9;0;5;1
10113;02.03.12;1;1;3;10;0;5;1
10114;02.03.12;1;1;3;11;0;5;1
10115;02.03.12;1;1;3;12;0;5;1
10116;02.03.12;1;1;3;13;0;5;1
10117;02.03.12;1;1;3;14;0;5;1
10118;02.03.12;1;1;3;15;0;5;1
10119;02.03.12;1;1;3;16;0;5;1
10120;02.03.12;1;1;3;17;0;5;1
10121;02.03.12;1;1;3;18;0;5;1
10122;02.03.12;1;1;3;19;0;5;1
10123;02.03.12;1;1;3;20;0;5;1
10124;02.03.12;1;1;3;21;0;5;1
10125;02.03.12;1;1;3;22;0;5;1
10126;02.03.12;1;1;3;23;0;5;1
10127;03.03.12;1;1;3;0;0;6;0
10128;03.03.12;1;1;3;1;0;6;0
10129;03.03.12;1;1;3;2;0;6;0
10130;03.03.12;1;1;3;3;0;6;0
10131;03.03.12;1;1;3;4;0;6;0
10132;03.03.12;1;1;3;5;0;6;0
10133;03.03.12;1;1;3;6;0;6;0
10134;03.03.12;1;1;3;7;0;6;0
10135;03.03.12;1;1;3;8;0;6;0
10136;03.03.12;1;1;3;9;0;6;0
10137;03.03.12;1;1;3;10;0;6;0
10138;03.03.12;1;1;3;11;0;6;0
10139;03.03.12;1;1;3;12;0;6;0
10140;03.03.12;1;1;3;13;0;6;0
10141;03.03.12;1;1;3;14;0;6;0
10142;03.03.12;1;1;3;15;0;6;0
10143;03.03.12;1;1;3;16;0;6;0
10144;03.03.12;1;1;3;17;0;6;0
10145;03.03.12;1;1;3;18;0;6;0
10146;03.03.12;1;1;3;19;0;6;0
10147;03.03.12;1;1;3;20;0;6;0
10148;03.03.12;1;1;3;21;0;6;0
10149;03.03.12;1;1;3;22;0;6;0
10150;03.03.12;1;1;3;23;0;6;0
10151;04.03.12;1;1;3;0;0;0;0
10152;04.03.12;1;1;3;1;0;0;0
10153;04.03.12;1;1;3;2;0;0;0
10154;04.03.12;1;1;3;3;0;0;0
10155;04.03.12;1;1;3;4;0;0;0
10156;04.03.12;1;1;3;5;0;0;0
10157;04.03.12;1;1;3;6;0;0;0
10158;04.03.12;1;1;3;7;0;0;0
10159;04.03.12;1;1;3;8;0;0;0
10160;04.03.12;1;1;3;9;0;0;0
10161;04.03.12;1;1;3;10;0;0;0
10162;04.03.12;1;1;3;11;0;0;0
10163;04.03.12;1;1;3;12;0;0;0
10164;04.03.12;1;1;3;13;0;0;0
10165;04.03.12;1;1;3;14;0;0;0
10166;04.03.12;1;1;3;15;0;0;0
10167;04.03.12;1;1;3;16;0;0;0
10168;04.03.12;1;1;3;17;0;0;0
10169;04.03.12;1;1;3;18;0;0;0
10170;04.03.12;1;1;3;19;0;0;0
10171;04.03.12;1;1;3;20;0;0;0
10172;04.03.12;1;1;3;21;0;0;0
10173;04.03.12;1;1;3;22;0;0;0
10174;04.03.12;1;1;3;23;0;0;0
10175;05.03.12;1;1;3;0;0;1;1
10176;05.03.12;1;1;3;1;0;1;1
10177;05.03.12;1;1;3;2;0;1;1
10178;05.03.12;1;1;3;3;0;1;1
10179;05.03.12;1;1;3;4;0;1;1
10180;05.03.12;1;1;3;5;0;1;1
10181;05.03.12;1;1;3;6;0;1;1
10182;05.03.12;1;1;3;7;0;1;1
10183;05.03.12;1;1;3;8;0;1;1
10184;05.03.12;1;1;3;9;0;1;1
10185;05.03.12;1;1;3;10;0;1;1
10186;05.03.12;1;1;3;11;0;1;1
10187;05.03.12;1;1;3;12;0;1;1
10188;05.03.12;1;1;3;13;0;1;1
10189;05.03.12;1;1;3;14;0;1;1
10190;05.03.12;1;1;3;15;0;1;1
10191;05.03.12;1;1;3;16;0;1;1
10192;05.03.12;1;1;3;17;0;1;1
10193;05.03.12;1;1;3;18;0;1;1
10194;05.03.12;1;1;3;19;0;1;1
10195;05.03.12;1;1;3;20;0;1;1
10196;05.03.12;1;1;3;21;0;1;1
10197;05.03.12;1;1;3;22;0;1;1
10198;05.03.12;1;1;3;23;0;1;1
10199;06.03.12;1;1;3;0;0;2;1
10200;06.03.12;1;1;3;1;0;2;1
10201;06.03.12;1;1;3;2;0;2;1
10202;06.03.12;1;1;3;3;0;2;1
10203;06.03.12;1;1;3;4;0;2;1
10204;06.03.12;1;1;3;5;0;2;1
10205;06.03.12;1;1;3;6;0;2;1
10206;06.03.12;1;1;3;7;0;2;1
10207;06.03.12;1;1;3;8;0;2;1
10208;06.03.12;1;1;3;9;0;2;1
10209;06.03.12;1;1;3;10;0;2;1
10210;06.03.12;1;1;3;11;0;2;1
10211;06.03.12;1;1;3;12;0;2;1
10212;06.03.12;1;1;3;13;0;2;1
10213;06.03.12;1;1;3;14;0;2;1
10214;06.03.12;1;1;3;15;0;2;1
10215;06.03.12;1;1;3;16;0;2;1
10216;06.03.12;1;1;3;17;0;2;1
10217;06.03.12;1;1;3;18;0;2;1
10218;06.03.12;1;1;3;19;0;2;1
10219;06.03.12;1;1;3;20;0;2;1
10220;06.03.12;1;1;3;21;0;2;1
10221;06.03.12;1;1;3;22;0;2;1
10222;06.03.12;1;1;3;23;0;2;1
10223;07.03.12;1;1;3;0;0;3;1
10224;07.03.12;1;1;3;1;0;3;1
10225;07.03.12;1;1;3;2;0;3;1
10226;07.03.12;1;1;3;3;0;3;1
10227;07.03.12;1;1;3;4;0;3;1
10228;07.03.12;1;1;3;5;0;3;1
10229;07.03.12;1;1;3;6;0;3;1
10230;07.03.12;1;1;3;7;0;3;1
10231;07.03.12;1;1;3;8;0;3;1
10232;07.03.12;1;1;3;9;0;3;1
10233;07.03.12;1;1;3;10;0;3;1
10234;07.03.12;1;1;3;11;0;3;1
10235;07.03.12;1;1;3;12;0;3;1
10236;07.03.12;1;1;3;13;0;3;1
10237;07.03.12;1;1;3;14;0;3;1
10238;07.03.12;1;1;3;15;0;3;1
10239;07.03.12;1;1;3;16;0;3;1
10240;07.03.12;1;1;3;17;0;3;1
10241;07.03.12;1;1;3;18;0;3;1
10242;07.03.12;1;1;3;19;0;3;1
10243;07.03.12;1;1;3;20;0;3;1
10244;07.03.12;1;1;3;21;0;3;1
10245;07.03.12;1;1;3;22;0;3;1
10246;07.03.12;1;1;3;23;0;3;1
10247;08.03.12;1;1;3;0;0;4;1
10248;08.03.12;1;1;3;1;0;4;1
10249;08.03.12;1;1;3;2;0;4;1
10250;08.03.12;1;1;3;3;0;4;1
10251;08.03.12;1;1;3;4;0;4;1
10252;08.03.12;1;1;3;5;0;4;1
10253;08.03.12;1;1;3;6;0;4;1
10254;08.03.12;1;1;3;7;0;4;1
10255;08.03.12;1;1;3;8;0;4;1
10256;08.03.12;1;1;3;9;0;4;1
10257;08.03.12;1;1;3;10;0;4;1
10258;08.03.12;1;1;3;11;0;4;1
10259;08.03.12;1;1;3;12;0;4;1
10260;08.03.12;1;1;3;13;0;4;1
10261;08.03.12;1;1;3;14;0;4;1
10262;08.03.12;1;1;3;15;0;4;1
10263;08.03.12;1;1;3;16;0;4;1
10264;08.03.12;1;1;3;17;0;4;1
10265;08.03.12;1;1;3;18;0;4;1
10266;08.03.12;1;1;3;19;0;4;1
10267;08.03.12;1;1;3;20;0;4;1
10268;08.03.12;1;1;3;21;0;4;1
10269;08.03.12;1;1;3;22;0;4;1
10270;08.03.12;1;1;3;23;0;4;1
10271;09.03.12;1;1;3;0;0;5;1
10272;09.03.12;1;1;3;1;0;5;1
10273;09.03.12;1;1;3;2;0;5;1
10274;09.03.12;1;1;3;3;0;5;1
10275;09.03.12;1;1;3;4;0;5;1
10276;09.03.12;1;1;3;5;0;5;1
10277;09.03.12;1;1;3;6;0;5;1
10278;09.03.12;1;1;3;7;0;5;1
10279;09.03.12;1;1;3;8;0;5;1
10280;09.03.12;1;1;3;9;0;5;1
10281;09.03.12;1;1;3;10;0;5;1
10282;09.03.12;1;1;3;11;0;5;1
10283;09.03.12;1;1;3;12;0;5;1
10284;09.03.12;1;1;3;13;0;5;1
10285;09.03.12;1;1;3;14;0;5;1
10286;09.03.12;1;1;3;15;0;5;1
10287;09.03.12;1;1;3;16;0;5;1
10288;09.03.12;1;1;3;17;0;5;1
10289;09.03.12;1;1;3;18;0;5;1
10290;09.03.12;1;1;3;19;0;5;1
10291;09.03.12;1;1;3;20;0;5;1
10292;09.03.12;1;1;3;21;0;5;1
10293;09.03.12;1;1;3;22;0;5;1
10294;09.03.12;1;1;3;23;0;5;1
10295;10.03.12;1;1;3;0;0;6;0
10296;10.03.12;1;1;3;1;0;6;0
10297;10.03.12;1;1;3;2;0;6;0
10298;10.03.12;1;1;3;3;0;6;0
10299;10.03.12;1;1;3;4;0;6;0
10300;10.03.12;1;1;3;5;0;6;0
10301;10.03.12;1;1;3;6;0;6;0
10302;10.03.12;1;1;3;7;0;6;0
10303;10.03.12;1;1;3;8;0;6;0
10304;10.03.12;1;1;3;9;0;6;0
10305;10.03.12;1;1;3;10;0;6;0
10306;10.03.12;1;1;3;11;0;6;0
10307;10.03.12;1;1;3;12;0;6;0
10308;10.03.12;1;1;3;13;0;6;0
10309;10.03.12;1;1;3;14;0;6;0
10310;10.03.12;1;1;3;15;0;6;0
10311;10.03.12;1;1;3;16;0;6;0
10312;10.03.12;1;1;3;17;0;6;0
10313;10.03.12;1;1;3;18;0;6;0
10314;10.03.12;1;1;3;19;0;6;0
10315;10.03.12;1;1;3;20;0;6;0
10316;10.03.12;1;1;3;21;0;6;0
10317;10.03.12;1;1;3;22;0;6;0
10318;10.03.12;1;1;3;23;0;6;0
10319;11.03.12;1;1;3;0;0;0;0
10320;11.03.12;1;1;3;1;0;0;0
10321;11.03.12;1;1;3;3;0;0;0
10322;11.03.12;1;1;3;4;0;0;0
10323;11.03.12;1;1;3;5;0;0;0
10324;11.03.12;1;1;3;6;0;0;0
10325;11.03.12;1;1;3;7;0;0;0
10326;11.03.12;1;1;3;8;0;0;0
10327;11.03.12;1;1;3;9;0;0;0
10328;11.03.12;1;1;3;10;0;0;0
10329;11.03.12;1;1;3;11;0;0;0
10330;11.03.12;1;1;3;12;0;0;0
10331;11.03.12;1;1;3;13;0;0;0
10332;11.03.12;1;1;3;14;0;0;0
10333;11.03.12;1;1;3;15;0;0;0
10334;11.03.12;1;1;3;16;0;0;0
10335;11.03.12;1;1;3;17;0;0;0
10336;11.03.12;1;1;3;18;0;0;0
10337;11.03.12;1;1;3;19;0;0;0
10338;11.03.12;1;1;3;20;0;0;0
10339;11.03.12;1;1;3;21;0;0;0
10340;11.03.12;1;1;3;22;0;0;0
10341;11.03.12;1;1;3;23;0;0;0
10342;12.03.12;1;1;3;0;0;1;1
10343;12.03.12;1;1;3;1;0;1;1
10344;12.03.12;1;1;3;2;0;1;1
10345;12.03.12;1;1;3;3;0;1;1
10346;12.03.12;1;1;3;4;0;1;1
10347;12.03.12;1;1;3;5;0;1;1
10348;12.03.12;1;1;3;6;0;1;1
10349;12.03.12;1;1;3;7;0;1;1
10350;12.03.12;1;1;3;8;0;1;1
10351;12.03.12;1;1;3;9;0;1;1
10352;12.03.12;1;1;3;10;0;1;1
10353;12.03.12;1;1;3;11;0;1;1
10354;12.03.12;1;1;3;12;0;1;1
10355;12.03.12;1;1;3;13;0;1;1
10356;12.03.12;1;1;3;14;0;1;1
10357;12.03.12;1;1;3;15;0;1;1
10358;12.03.12;1;1;3;16;0;1;1
10359;12.03.12;1;1;3;17;0;1;1
10360;12.03.12;1;1;3;18;0;1;1
10361;12.03.12;1;1;3;19;0;1;1
10362;12.03.12;1;1;3;20;0;1;1
10363;12.03.12;1;1;3;21;0;1;1
10364;12.03.12;1;1;3;22;0;1;1
10365;12.03.12;1;1;3;23;0;1;1
10366;13.03.12;1;1;3;0;0;2;1
10367;13.03.12;1;1;3;1;0;2;1
10368;13.03.12;1;1;3;2;0;2;1
10369;13.03.12;1;1;3;3;0;2;1
10370;13.03.12;1;1;3;4;0;2;1
10371;13.03.12;1;1;3;5;0;2;1
10372;13.03.12;1;1;3;6;0;2;1
10373;13.03.12;1;1;3;7;0;2;1
10374;13.03.12;1;1;3;8;0;2;1
10375;13.03.12;1;1;3;9;0;2;1
10376;13.03.12;1;1;3;10;0;2;1
10377;13.03.12;1;1;3;11;0;2;1
10378;13.03.12;1;1;3;12;0;2;1
10379;13.03.12;1;1;3;13;0;2;1
10380;13.03.12;1;1;3;14;0;2;1
10381;13.03.12;1;1;3;15;0;2;1
10382;13.03.12;1;1;3;16;0;2;1
